77.82962041680003	1252.7381573636085	0
77.32270818389952	1253.0108624412678	0
76.79247289459454	1253.2958966232836	0
76.32712560438085	1253.5461407601833	0
75.84891515417257	1253.802488419693	0
75.3859482370899	1254.0511456411332	0
74.91240697738249	1254.3049298250116	0
74.46572118491167	1254.5444317753427	0
74.00149541528663	1254.7941876347177	0
73.53802495775744	1255.0426007225178	0
73.07650762301637	1255.2894268948585	0
72.6087723337696	1255.5402813837864	0
72.13763433304848	1255.7932110698894	0
71.68405156891095	1256.036619277671	0
71.2155762273469	1256.2879620506428	0
70.7504883367219	1256.5374737661332	0
70.28565221460303	1256.7868634159677	0
69.82093816617271	1257.035642713774	0
69.36802678817185	1257.2790509192273	0
68.9069366993499	1257.5266095125116	0
68.43171697441721	1257.7814923222177	0
67.97944646532414	1258.0242901761085	0
67.52651982940733	1258.2683087326586	0
67.070236261643	1258.5145245525055	0
66.61393743235385	1258.7600079476833	0
66.15443425881676	1259.0070782639086	0
65.68398290494224	1259.2608624440618	0
65.22030645201448	1259.5103741581552	0
64.76883702917257	1259.7525616595522	0
64.30073552770773	1260.0046368548647	0
63.838687952258624	1260.2526837303303	0
63.377651268732734	1260.499754039105	0
62.91357808886096	1260.748533341568	0
62.45303350168979	1260.9953595101833	0
62.000019129074644	1261.2384015037678	0
61.540111596114	1261.4844952542335	0
61.07633596175583	1261.7333966204897	0
60.62821965967305	1261.9754620501772	0
60.16232686728472	1262.2271710336208	0
59.69823461311171	1262.4771710322239	0
59.23600393132074	1262.7257061912678	0
58.768383080197964	1262.9776593167335	0
58.309700066631194	1263.2250958397053	0
57.84674077795353	1263.4746075570583	0
57.39495855086716	1263.7171612684615	0
56.9467545102234	1263.9423809926957	0
56.45920949795982	1264.137937634252	0
55.955989892885555	1264.3150616590865	0
55.468036707199644	1264.5080548226833	0
54.990154320781585	1264.6976300175302	0
54.5157623833511	1264.868894668296	0
54.00923925236566	1265.0150128309615	0
53.49656682641944	1265.145505997818	0
52.91352468292462	1265.2991925189272	0
52.40637975378195	1265.3787823626772	0
51.88483434455702	1265.409666151274	0
51.24937063042307	1265.4204083378427	0
50.72707753832219	1265.391355605796	0
50.21746831701603	1265.3577862679958	0
49.69436269608559	1265.2936993534677	0
49.200370843696874	1265.2034893915989	0
48.69698720757151	1265.1087628318928	0
48.19455724436557	1264.9786358778365	0
47.71669774787733	1264.825925922487	0
47.23235326632857	1264.6478253300302	0
46.75857930973871	1264.4238263056614	0
46.292961174971424	1264.2009259187616	0
45.73996358696604	1263.9288311912678	0
45.290485436620656	1263.6436749417335	0
44.85380559595069	1263.3613263126463	0
44.427368218021	1263.0878888065927	0
43.99557882192312	1262.7584210368805	0
43.59409719269024	1262.4428692758083	0
43.1963234495488	1262.1271954490803	0
42.803997093986254	1261.7476788503118	0
